#parent	child	edge_length
ko02000	K18904	1
ko02000	K15550	1
ko02000	K16552	1
ko02000	K22924	1
ko02000	K07267	1
ko02000	K14053	1
ko02000	K16140	1
ko02000	K16517	1
ko02000	K21758	1
ko02000	K17713	1
ko02000	K07287	1
ko02000	K05807	1
ko02000	K06186	1
ko02000	K07278	1
ko02000	K09800	1
ko02000	K22110	1
ko02000	K21449	1
ko02000	K19232	1
ko02000	K19233	1
ko02000	K09774	1
ko02000	K11719	1
ko02000	K04744	1
ko02000	K03643	1
ko02000	K20543	1
ko02042	K11005	1
ko02042	K11032	1
ko02000	K15344	1
ko02000	K15345	1
ko02000	K15346	1
ko00536	K18977	1
ko02042	K16626	1
ko02042	K19297	1
ko02000	K24201	1
ko02000	K24202	1
ko02000	K25606	1
ko02000	K22141	1
ko02000	K22142	1
ko02000	K22143	1
ko02000	K06189	1
ko02000	K06518	1
ko02000	K11104	1
ko02000	K16209	1
ko02000	K16139	1
ko02000	K23894	1
ko02000	K23895	1
ko02000	K16210	1
ko02000	K16211	1
ko02000	K16248	1
ko02000	K11732	1
ko02000	K11733	1
ko02000	K11734	1
ko02000	K11735	1
ko02000	K11736	1
ko02000	K11737	1
ko02000	K11738	1
ko02000	K16234	1
ko02000	K16235	1
ko02000	K02205	1
ko02000	K16236	1
ko02000	K16237	1
ko02000	K14052	1
ko02000	K03756	1
ko02000	K03757	1
ko02000	K03758	1
ko02000	K03759	1
ko02000	K19564	1
ko02000	K19565	1
ko02000	K16238	1
ko02000	K19540	1
ko02000	K06289	1
ko02000	K06292	1
ko02000	K06296	1
ko02000	K06311	1
ko02000	K16261	1
ko02000	K16262	1
ko02000	K16263	1
ko02000	K16264	1
ko02000	K13283	1
ko02000	K16267	1
ko02000	K07238	1
ko02000	K15726	1
ko01504	K18899	1
ko01504	K18902	1
ko01504	K18296	1
ko01504	K18299	1
ko02000	K18305	1
ko01504	K18303	1
ko02000	K21133	1
ko01504	K19594	1
ko01504	K18142	1
ko02000	K21134	1
ko02000	K18989	1
ko02000	K19585	1
ko02000	K20470	1
ko02000	K20466	1
ko02000	K03297	1
ko02000	K18975	1
ko02000	K11741	1
ko02000	K18924	1
ko02000	K18925	1
ko02000	K11814	1
ko02000	K11815	1
ko02000	K11742	1
ko02000	K11743	1
ko02000	K08978	1
ko02000	K15268	1
ko02000	K15269	1
ko02000	K03298	1
ko02000	K11939	1
ko02000	K15270	1
ko02000	K23674	1
ko02000	K05340	1
ko02000	K06216	1
ko02000	K02856	1
ko02000	K05786	1
ko02000	K15356	1
ko02000	K09771	1
ko02000	K06157	1
ko02000	K16321	1
ko02000	K06155	1
ko02000	K13629	1
ko02000	K06156	1
ko02000	K07084	1
ko02000	K03299	1
ko02000	K02526	1
ko02000	K07791	1
ko02000	K00427	1
ko02000	K02550	1
ko02000	K03303	1
ko02000	K05020	1
ko02000	K02168	1
ko02000	K05245	1
ko02000	K03304	1
ko02000	K24917	1
ko02000	K07300	1
ko02000	K07301	1
ko02000	K03452	1
ko02000	K16322	1
ko02000	K16331	1
ko02000	K14392	1
ko02000	K11928	1
ko02000	K20989	1
ko02000	K14393	1
ko02000	K11102	1
ko02000	K07862	1
ko02000	K03312	1
ko02000	K24194	1
ko02000	K03313	1
ko02000	K03314	1
ko02000	K03315	1
ko02000	K24446	1
ko01504	K18218	1
ko02000	K24163	1
ko02000	K24160	1
ko02000	K11105	1
ko02000	K11745	1
ko02000	K11746	1
ko02000	K11747	1
ko02000	K11748	1
ko02000	K03498	1
ko02000	K03499	1
ko02000	K24976	1
ko02000	K10974	1
ko02000	K10975	1
ko02000	K23467	1
ko02000	K02824	1
ko02000	K09016	1
ko02000	K16169	1
ko02000	K16170	1
ko02000	K24206	1
ko02000	K23887	1
ko02000	K16345	1
ko02000	K16346	1
ko02000	K06901	1
ko02000	K11535	1
ko02000	K16323	1
ko02000	K16324	1
ko02000	K16325	1
ko02000	K03834	1
ko02000	K03835	1
ko02000	K03836	1
ko02000	K03318	1
ko02000	K03837	1
ko02000	K03838	1
ko02000	K24200	1
ko02000	K05782	1
ko02000	K14430	1
ko02000	K11106	1
ko02000	K25162	1
ko02000	K07240	1
ko02000	K07241	1
ko02000	K17470	1
ko02000	K17469	1
ko02000	K17471	1
ko02000	K18059	1
ko02000	K03321	1
ko02000	K12346	1
ko02000	K03322	1
ko02000	K21393	1
ko02000	K21394	1
ko02000	K21395	1
ko02000	K03324	1
ko02000	K03893	1
ko02000	K03325	1
ko02000	K03326	1
ko02000	K05559	1
ko02000	K05560	1
ko02000	K05561	1
ko02000	K05562	1
ko02000	K05563	1
ko02000	K05564	1
ko02000	K05565	1
ko02000	K05566	1
ko02000	K05567	1
ko02000	K05568	1
ko02000	K05569	1
ko02000	K05570	1
ko02000	K05571	1
ko02000	K16553	1
ko02000	K16693	1
ko02000	K16694	1
ko02000	K16695	1
ko02000	K16696	1
ko02000	K06409	1
ko02000	K19418	1
ko02000	K06316	1
ko02000	K13947	1
ko02000	K24139	1
ko02000	K13936	1
ko02000	K24180	1
ko02000	K03549	1
ko02000	K06895	1
ko02000	K05834	1
ko02000	K05835	1
ko02000	K03329	1
ko02000	K11249	1
ko02000	K11250	1
ko02000	K16327	1
ko02035	K06600	1
ko02000	K03468	1
ko02000	K15547	1
ko02000	K03548	1
ko02000	K20469	1
ko02000	K23675	1
ko02000	K16789	1
ko02000	K16788	1
ko02000	K09125	1
ko02000	K22736	1
ko02000	K22737	1
ko02000	K23088	1
ko02000	K24195	1
ko02000	K05595	1
ko02000	K23242	1
ko02000	K07243	1
ko02000	K19791	1
ko02000	K07224	1
ko02000	K16301	1
ko02000	K07230	1
ko02000	K19522	1
ko02000	K08970	1
ko02000	K23676	1
ko02000	K15383	1
ko02000	K03832	1
ko02000	K03640	1
ko02000	K03646	1
ko02000	K03641	1
ko02000	K23025	1
ko02000	K15987	1
ko02000	K22385	1
ko02000	K01604	1
ko02000	K23360	1
ko02000	K13929	1
ko02000	K20510	1
ko02000	K20511	1
ko02000	K13931	1
ko02000	K06196	1
ko02000	K08344	1
ko02000	K07312	1
ko02000	K07311	1
ko02000	K16293	1
ko02000	K16294	1
ko02000	K08355	1
ko02000	K08356	1
ko02000	K23301	1
ko02000	K23302	1
ko02000	K23303	1
ko02000	K24713	1
ko02000	K24714	1
ko02000	K24715	1
ko02000	K08360	1
ko02000	K16295	1
ko02000	K08371	1
ko02000	K03543	1
ko02000	K15549	1
ko02044	K12537	1
ko02000	K15727	1
ko02044	K12542	1
ko01504	K18898	1
ko01504	K18901	1
ko01504	K18295	1
ko01504	K18298	1
ko01504	K18302	1
ko02000	K21135	1
ko01504	K19595	1
ko01504	K18141	1
ko02000	K25859	1
ko02000	K21136	1
ko02000	K21137	1
ko02000	K18990	1
ko02000	K19586	1
ko02000	K13888	1
ko02000	K24950	1
ko02000	K15548	1
ko02000	K19420	1
ko02000	K25590	1
ko02000	K08284	1
ko02000	K21572	1
ko04147	K06566	1
ko02000	K23897	1
ko02000	K23896	1
ko02000	K23904	1
ko02000	K23903	1
ko02000	K23906	1
ko02000	K23907	1
ko02000	K24141	1
ko02000	K24142	1
ko02000	K22735	1
ko02000	K03811	1
ko02000	K20468	1
ko02000	K04758	1
ko02000	K04759	1
ko02000	K07490	1
ko02000	K10123	1
ko02000	K19792	1
ko02000	K17938	1
ko02000	K25121	1
ko02000	K25503	1
ko02000	K25504	1
ko02000	K25505	1
ko02000	K25506	1
ko02000	K06144	1
ko02000	K16347	1
ko02000	K16348	1
ko02000	K02198	1
ko02000	K07507	1
ko02000	K25089	1
ko02000	K24951	1
ko02000	K07245	1
ko02000	K07156	1
ko02000	K18814	1
ko02000	K07274	1
ko02000	K19419	1
ko02000	K14166	1
ko02044	K02450	1
ko02044	K02451	1
ko02035	K02652	1
ko02035	K02653	1
ko02035	K02655	1
ko02035	K02656	1
ko02035	K02662	1
ko02035	K02663	1
ko02035	K02664	1
ko02035	K02665	1
ko02035	K23985	1
ko02035	K02666	1
ko02035	K02669	1
ko02035	K02670	1
ko02035	K02671	1
ko02035	K02672	1
ko02035	K02673	1
ko02035	K02674	1
ko02035	K02676	1
ko02044	K08084	1
ko02044	K08085	1
ko02035	K02279	1
ko02035	K02280	1
ko02035	K02281	1
ko02044	K12509	1
ko02035	K02282	1
ko02035	K02283	1
ko02044	K12510	1
ko02044	K12511	1
ko02044	K12512	1
ko02044	K12513	1
ko02044	K12514	1
ko02044	K12515	1
ko02044	K12277	1
ko02044	K12278	1
ko02044	K12279	1
ko02044	K12280	1
ko02044	K12281	1
ko02044	K12282	1
ko02044	K12283	1
ko02044	K12284	1
ko02044	K12285	1
ko02044	K12286	1
ko02044	K12287	1
ko02044	K02679	1
ko02044	K02680	1
ko02044	K02681	1
ko02044	K02682	1
ko02044	K02504	1
ko02044	K02505	1
ko02044	K12288	1
ko02044	K12289	1
ko02044	K12290	1
ko02044	K12291	1
ko02044	K02507	1
ko02044	K02221	1
ko02035	K07324	1
ko02035	K07325	1
ko02035	K07822	1
ko02035	K07327	1
ko02035	K07328	1
ko02035	K23986	1
ko02035	K07329	1
ko02035	K07330	1
ko02035	K07331	1
ko02035	K07332	1
ko02035	K07333	1
ko02044	K02237	1
ko02044	K02238	1
ko02044	K02239	1
ko02044	K02240	1
ko02044	K02241	1
ko02044	K02242	1
ko02044	K02243	1
ko02044	K02244	1
ko02044	K02245	1
ko02044	K02246	1
ko02044	K02247	1
ko02044	K02248	1
ko02044	K02249	1
ko02044	K02236	1
ko02044	K02254	1
ko02044	K03220	1
ko02044	K04053	1
ko02044	K04054	1
ko02044	K22504	1
ko02044	K22505	1
ko02044	K22506	1
ko02044	K22507	1
ko02044	K22508	1
ko02044	K22509	1
ko02044	K22510	1
ko02044	K22511	1
ko02044	K04048	1
ko02044	K04049	1
ko02044	K04050	1
ko02044	K04051	1
ko02044	K04052	1
ko02044	K04055	1
ko02044	K04060	1
ko02044	K18373	1
ko02044	K18374	1
ko02044	K18375	1
ko02044	K18376	1
ko02044	K18377	1
ko02044	K18378	1
ko02044	K18379	1
ko02044	K18380	1
ko02044	K18381	1
ko02044	K22512	1
ko02044	K22513	1
ko02044	K22514	1
ko02044	K22488	1
ko02044	K04061	1
ko02044	K18433	1
ko02044	K18434	1
ko02044	K12048	1
ko02044	K12049	1
ko02044	K12050	1
ko02044	K12051	1
ko02044	K12052	1
ko02044	K12053	1
ko02044	K12054	1
ko02044	K12055	1
ko02044	K12056	1
ko02044	K12057	1
ko02044	K12058	1
ko02044	K12059	1
ko02044	K12060	1
ko02044	K12061	1
ko02044	K12062	1
ko02044	K12063	1
ko02044	K12064	1
ko02044	K12065	1
ko02044	K12066	1
ko02044	K12067	1
ko02044	K12068	1
ko02044	K12069	1
ko02044	K12070	1
ko02044	K12071	1
ko02044	K12072	1
ko02044	K12078	1
ko02044	K12079	1
ko02044	K12080	1
ko02044	K12081	1
ko02044	K12082	1
ko02044	K12083	1
ko02044	K12084	1
ko02044	K12085	1
ko02044	K12202	1
ko02044	K12203	1
ko02044	K12204	1
ko02044	K12205	1
ko02044	K12206	1
ko02044	K12207	1
ko02044	K12208	1
ko02044	K12209	1
ko02044	K12210	1
ko02044	K12211	1
ko02044	K12212	1
ko02044	K12213	1
ko02044	K12214	1
ko02044	K12215	1
ko02044	K12216	1
ko02044	K12217	1
ko02044	K12218	1
ko02044	K12219	1
ko02044	K12220	1
ko02044	K12221	1
ko02044	K12222	1
ko02044	K12223	1
ko02044	K12224	1
ko02044	K12225	1
ko02044	K12226	1
ko02044	K12227	1
ko02044	K12228	1
ko02044	K12690	1
ko02044	K11896	1
ko02044	K11897	1
ko02044	K11905	1
ko02044	K11910	1
ko02044	K11911	1
ko02044	K11894	1
ko02044	K11898	1
ko02044	K11899	1
ko02044	K11909	1
ko02044	K11916	1
ko02044	K11918	1
ko02044	K11919	1
ko02035	K07348	1
ko02035	K07349	1
ko02035	K07350	1
ko02044	K12517	1
ko02044	K12518	1
ko02044	K12519	1
ko02044	K12520	1
ko02044	K12521	1
ko02044	K12522	1
ko02044	K12523	1
ko02044	K21964	1
ko02044	K21965	1
ko02044	K21966	1
ko02044	K21967	1
ko02044	K21968	1
ko02044	K04337	1
ko02044	K04338	1
ko02044	K06214	1
ko02044	K22228	1
ko02044	K12268	1
ko02044	K12269	1
ko02044	K12270	1
ko02044	K12273	1
ko02044	K12274	1
ko02044	K12271	1
ko04990	K23902	1
ko02042	K00776	1
ko02042	K11020	1
ko02042	K16635	1
ko02042	K16636	1
ko02042	K11044	1
ko02042	K16623	1
ko02042	K16624	1
ko02042	K16625	1
ko02042	K16637	1
ko02042	K11008	1
ko02042	K11013	1
ko02042	K11015	1
ko02042	K11021	1
ko02042	K16883	1
ko02042	K16884	1
ko02042	K11058	1
ko02042	K11019	1
ko02042	K11045	1
ko02042	K11046	1
ko02042	K11052	1
ko02042	K11068	1
ko02042	K11139	1
ko02042	K11018	1
ko02042	K16638	1
ko02042	K11010	1
ko02042	K11009	1
ko02042	K11057	1
ko02042	K11059	1
ko02042	K11060	1
ko02042	K11061	1
ko02042	K11062	1
ko02042	K11042	1
ko02022	K21603	1
ko02022	K02483	1
ko02022	K02479	1
ko02022	K02475	1
ko02022	K02477	1
ko02022	K19640	1
ko02022	K02481	1
ko02022	K19623	1
ko02022	K22010	1
ko02022	K22067	1
ko02022	K07183	1
ko02022	K02485	1
ko02035	K06595	1
ko02035	K18475	1
ko02035	K13626	1
ko02035	K06602	1
ko02035	K06603	1
ko02035	K06604	1
ko02035	K02382	1
ko02035	K02383	1
ko02035	K02384	1
ko02035	K02385	1
ko02035	K06601	1
ko02035	K02404	1
ko02035	K04562	1
ko02035	K02675	1
ko02035	K07351	1
ko02035	K07352	1
ko02035	K07353	1
ko02035	K07354	1
ko02035	K07355	1
ko02035	K07356	1
ko03037	K16746	1
ko03037	K16747	1
ko03037	K16748	1
ko03037	K16749	1
ko03037	K16781	1
ko03037	K19398	1
ko04031	K07951	1
ko03037	K19399	1
ko03037	K19400	1
ko03037	K19401	1
ko03037	K19402	1
ko03037	K19671	1
ko03037	K19672	1
ko03037	K19673	1
ko03037	K19656	1
ko03037	K19674	1
ko03037	K19675	1
ko03037	K16474	1
ko03037	K19677	1
ko03037	K19679	1
ko03037	K19683	1
ko03037	K19681	1
ko03037	K19682	1
ko04031	K07934	1
ko04031	K07935	1
ko03037	K19676	1
ko03037	K19678	1
ko03037	K19680	1
ko03037	K19684	1
ko03037	K16473	1
ko03037	K22866	1
ko03037	K22868	1
ko03037	K22869	1
ko04812	K20196	1
ko04812	K20198	1
ko03037	K25388	1
ko03037	K19332	1
ko03037	K16740	1
ko03037	K19384	1
ko03037	K19348	1
ko03037	K22764	1
ko03037	K19385	1
ko03037	K19362	1
ko03037	K22765	1
ko03037	K19382	1
ko03037	K19361	1
ko03037	K16744	1
ko03037	K16745	1
ko03037	K19352	1
ko03037	K25389	1
ko03037	K19657	1
ko03037	K19360	1
ko03037	K16478	1
ko03037	K16774	1
ko03037	K23405	1
ko03037	K22859	1
ko03037	K22860	1
ko03037	K22861	1
ko04990	K22862	1
ko03037	K22863	1
ko03037	K21877	1
ko04515	K06813	1
ko04515	K16500	1
ko03037	K21878	1
ko03037	K19636	1
ko03037	K21879	1
ko04990	K21880	1
ko03037	K21881	1
ko04990	K21882	1
ko04990	K23837	1
ko03037	K23841	1
ko04812	K16581	1
ko04812	K16605	1
ko04812	K16606	1
ko04812	K16607	1
ko04812	K16599	1
ko04812	K16608	1
ko04812	K16601	1
ko04812	K16602	1
ko04812	K16582	1
ko04812	K16583	1
ko04812	K16604	1
ko03037	K21415	1
ko04031	K07944	1
ko04031	K07962	1
ko03037	K22864	1
ko03037	K25390	1
ko03037	K25391	1
ko03037	K16470	1
ko03037	K23868	1
ko03037	K24653	1
ko03037	K16772	1
ko03037	K25393	1
ko03037	K16484	1
ko03037	K24869	1
ko03037	K23404	1
ko03037	K25394	1
ko03037	K22867	1
ko03037	K24886	1
ko03037	K25395	1
ko03037	K25396	1
ko03037	K25392	1
ko03037	K25397	1
ko03037	K25398	1
ko03037	K25399	1
ko03037	K16471	1
ko03037	K25400	1
ko03037	K16469	1
ko03037	K25226	1
ko04990	K24828	1
ko03037	K25401	1
ko03037	K25402	1
ko04091	K04985	1
ko04040	K04986	1
ko04040	K04987	1
ko04031	K07931	1
ko03037	K25403	1
ko03037	K17343	1
ko04812	K24165	1
ko03037	K19637	1
ko03037	K25404	1
ko04030	K04254	1
ko03037	K25405	1
ko03037	K17344	1
ko04990	K19600	1
ko04812	K19538	1
ko04147	K18272	1
ko03037	K19607	1
ko03037	K16512	1
ko03037	K22865	1
ko03037	K25138	1
ko03037	K19685	1
ko03037	K24759	1
ko04812	K24722	1
ko04812	K24723	1
ko04812	K25419	1
ko04812	K25420	1
ko04812	K25421	1
ko04812	K19750	1
ko04812	K19751	1
ko04812	K19752	1
ko04812	K19758	1
ko04812	K19759	1
ko04812	K24253	1
ko04812	K24030	1
ko04812	K25423	1
ko04812	K25424	1
ko04812	K24761	1
ko04812	K19753	1
ko04812	K25425	1
ko04812	K19870	1
ko04812	K25426	1
ko04812	K25427	1
ko04812	K19760	1
ko03037	K19868	1
ko03037	K24229	1
ko03037	K24230	1
ko03037	K24652	1
ko03037	K25439	1
ko03037	K25440	1
ko03037	K24223	1
ko03037	K24224	1
ko04990	K23732	1
ko04990	K23733	1
ko03037	K24125	1
ko03037	K25441	1
ko04990	K23729	1
ko04990	K23730	1
ko04812	K18628	1
ko04812	K18629	1
ko04812	K18630	1
ko04812	K18631	1
ko04812	K18632	1
ko04812	K19754	1
ko04990	K23728	1
ko03037	K25443	1
ko03037	K25450	1
ko03037	K25451	1
ko03037	K25452	1
ko04990	K24841	1
ko04990	K24839	1
ko04990	K24837	1
ko04812	K19755	1
ko03037	K23965	1
ko04812	K19756	1
ko04812	K19757	1
ko03037	K25458	1
ko03037	K25457	1
ko03037	K25459	1
ko03037	K20790	1
ko03037	K25460	1
ko03037	K25461	1
ko03037	K24228	1
ko04990	K23731	1
ko03037	K16809	1
ko03037	K25470	1
ko04990	K24728	1
ko03037	K24225	1
ko04990	K24729	1
ko03037	K24932	1
ko03037	K25471	1
ko03037	K25472	1
ko03037	K25473	1
ko03037	K16530	1
ko04990	K23029	1
ko03037	K25474	1
ko04990	K23851	1
ko04990	K24124	1
ko03037	K25475	1
ko04990	K24509	1
ko03037	K24936	1
ko03037	K25373	1
ko03037	K25513	1
ko03037	K24198	1
ko00537	K19894	1
ko03037	K25514	1
ko03037	K25515	1
ko03037	K25516	1
ko03037	K25529	1
ko00537	K25530	1
ko03037	K25531	1
ko03037	K25532	1
ko04990	K24735	1
ko03037	K25533	1
ko03037	K25546	1
ko03037	K25547	1
ko03037	K25548	1
ko03037	K25549	1
ko03037	K25550	1
ko03037	K25551	1
ko03037	K24938	1
ko03037	K25552	1
ko03037	K25553	1
ko03037	K25554	1
ko03037	K24226	1
ko03037	K24227	1
ko03037	K25607	1
ko03037	K25608	1
ko03037	K25609	1
ko03037	K25610	1
ko03037	K25611	1
ko04990	K24762	1
ko03037	K25614	1
ko03037	K25615	1
ko03037	K23223	1
ko03037	K25616	1
ko03037	K23224	1
ko03037	K19655	1
ko03037	K23403	1
ko03037	K25624	1
ko03037	K25625	1
ko03037	K25707	1
ko03037	K25438	1
ko04990	K24817	1
ko03037	K25628	1
ko03037	K16520	1
ko03037	K16521	1
ko03037	K24123	1
ko03037	K25629	1
ko03037	K25630	1
ko03037	K25631	1
ko03037	K25632	1
ko03037	K25633	1
ko03037	K25635	1
ko03037	K25636	1
ko03037	K25637	1
ko03037	K25638	1
ko03037	K25456	1
ko04040	K16889	1
ko04040	K16890	1
ko04040	K16891	1
ko04040	K16892	1
ko04040	K16893	1
ko04040	K16894	1
ko04040	K16895	1
ko03037	K25642	1
ko03037	K25643	1
ko03037	K13697	1
ko03037	K25644	1
ko03037	K25645	1
ko03037	K25646	1
ko03037	K25647	1
ko03037	K25648	1
ko03037	K25131	1
ko03037	K24298	1
ko03037	K24148	1
ko04990	K25095	1
ko03037	K25679	1
ko03037	K25680	1
ko03037	K25681	1
ko03037	K25682	1
ko03037	K25683	1
ko03037	K25697	1
ko03037	K25698	1
ko03037	K24178	1
ko03037	K24937	1
ko03037	K25699	1
ko03037	K22532	1
ko03037	K24636	1
ko04990	K24047	1
ko00537	K06499	1
ko04040	K05025	1
ko03037	K25700	1
ko03037	K24294	1
ko04990	K24822	1
ko03037	K25701	1
ko03037	K25030	1
ko04990	K24818	1
ko04147	K18273	1
ko03037	K25702	1
ko03037	K08870	1
ko03037	K25703	1
ko04990	K24437	1
ko03037	K25704	1
ko03037	K20800	1
ko03037	K22858	1
ko03037	K24931	1
ko03037	K24934	1
ko03037	K24254	1
ko03037	K24941	1
ko03037	K24352	1
ko03037	K25788	1
ko04812	K10354	1
ko04812	K10355	1
ko04812	K16615	1
ko04812	K16616	1
ko04147	K10361	1
ko04812	K24220	1
ko04812	K05738	1
ko04812	K10367	1
ko04812	K13785	1
ko04812	K24043	1
ko04812	K10363	1
ko04054	K22626	1
ko04812	K25076	1
ko04812	K25077	1
ko04147	K10368	1
ko04812	K05761	1
ko04812	K08017	1
ko04812	K10369	1
ko04812	K18615	1
ko04812	K10370	1
ko04812	K10371	1
ko04812	K12043	1
ko04812	K10372	1
ko04812	K12046	1
ko04812	K06115	1
ko04812	K18616	1
ko04812	K18617	1
ko04812	K17455	1
ko04812	K17456	1
ko04812	K13886	1
ko04812	K13887	1
ko04812	K18619	1
ko04812	K18620	1
ko04812	K22028	1
ko04812	K22029	1
ko04812	K12557	1
ko04812	K12558	1
ko04812	K24627	1
ko04812	K18621	1
ko04812	K18622	1
ko04812	K18623	1
ko04812	K06107	1
ko04812	K25094	1
ko04147	K17275	1
ko04147	K17276	1
ko04812	K18625	1
ko04812	K22030	1
ko04812	K22031	1
ko04812	K23026	1
ko04812	K23027	1
ko04812	K23028	1
ko04812	K19199	1
ko04812	K23751	1
ko04812	K23917	1
ko04812	K23918	1
ko04812	K24144	1
ko04812	K24776	1
ko04812	K25865	1
ko04812	K26050	1
ko04147	K07605	1
ko04812	K07608	1
ko04812	K10377	1
ko04812	K18585	1
ko04812	K07609	1
ko04812	K10376	1
ko04812	K10378	1
ko04812	K10379	1
ko04812	K10382	1
ko04812	K10383	1
ko04812	K10384	1
ko04812	K10385	1
ko04812	K10386	1
ko04812	K10387	1
ko04812	K10388	1
ko04812	K18626	1
ko04812	K23931	1
ko04812	K24031	1
ko04812	K24080	1
ko04812	K19410	1
ko04812	K10392	1
ko04812	K20197	1
ko04812	K10395	1
ko04812	K10397	1
ko04812	K10399	1
ko04812	K17914	1
ko04812	K17915	1
ko04812	K10400	1
ko04990	K17916	1
ko04812	K10401	1
ko04812	K18627	1
ko04812	K10404	1
ko04812	K24186	1
ko04812	K10406	1
ko04812	K07767	1
ko04812	K18643	1
ko04812	K18595	1
ko04812	K18596	1
ko04812	K18597	1
ko04812	K18599	1
ko04812	K18600	1
ko04812	K10422	1
ko04812	K10423	1
ko04812	K16612	1
ko04812	K10430	1
ko04812	K10431	1
ko04812	K10432	1
ko04812	K10433	1
ko04812	K10434	1
ko04812	K24261	1
ko04812	K23919	1
ko04812	K25813	1
ko04812	K16600	1
ko04812	K16603	1
ko04812	K16610	1
ko04812	K23628	1
ko04812	K16609	1
ko04812	K06047	1
ko04812	K18633	1
ko04812	K18634	1
ko04812	K18635	1
ko04812	K18636	1
ko04812	K19827	1
ko04812	K06990	1
ko04812	K21387	1
ko04147	K17292	1
ko04147	K17262	1
ko04812	K21766	1
ko04812	K21767	1
ko04812	K21768	1
ko04812	K22449	1
ko04812	K23845	1
ko04812	K24203	1
ko04812	K24908	1
ko04812	K25762	1
ko04812	K24345	1
ko04812	K16940	1
ko04812	K16941	1
ko04812	K16945	1
ko04812	K16946	1
ko04812	K16947	1
ko04812	K16948	1
ko04812	K18637	1
ko04812	K18638	1
ko04812	K18640	1
ko04812	K18641	1
ko04812	K18642	1
ko04812	K22222	1
ko04147	K17253	1
ko04040	K05021	1
ko04147	K17254	1
ko00536	K16646	1
ko04147	K17255	1
ko04090	K06489	1
ko04147	K17345	1
ko04147	K17346	1
ko04090	K06730	1
ko04147	K17257	1
ko04147	K17258	1
ko04990	K17259	1
ko04515	K16506	1
ko04147	K17266	1
ko04040	K05024	1
ko04147	K17086	1
ko04147	K17087	1
ko04147	K02503	1
ko04147	K01121	1
ko04147	K17270	1
ko04147	K17271	1
ko04147	K17272	1
ko04147	K17273	1
ko04091	K06831	1
ko04147	K06790	1
ko04090	K06737	1
ko04147	K17278	1
ko04147	K01045	1
ko04147	K17279	1
ko04090	K06712	1
ko04147	K17280	1
ko04147	K17281	1
ko04147	K17282	1
ko04030	K04619	1
ko04147	K06852	1
ko04147	K17283	1
ko04147	K17286	1
ko04147	K17287	1
ko04147	K17288	1
ko04147	K18222	1
ko04147	K18258	1
ko04147	K01482	1
ko04147	K17099	1
ko04147	K18259	1
ko04147	K18260	1
ko04990	K18262	1
ko04990	K19866	1
ko04147	K18264	1
ko04147	K18265	1
ko04147	K18266	1
ko04147	K18267	1
ko04147	K18268	1
ko04147	K18269	1
ko04147	K18271	1
ko04147	K15302	1
ko00537	K18274	1
ko04147	K17347	1
ko04147	K20011	1
ko04090	K06535	1
ko04147	K17289	1
ko04147	K17290	1
ko04147	K03522	1
ko04090	K06729	1
ko04147	K17097	1
ko04147	K17348	1
ko04147	K17293	1
ko04147	K17294	1
ko04147	K17295	1
ko04147	K17349	1
ko04147	K17296	1
ko04147	K17297	1
ko04147	K15602	1
ko04147	K17299	1
ko04147	K17300	1
ko04090	K06522	1
ko04031	K07838	1
ko04031	K07930	1
ko04091	K06830	1
ko04147	K17089	1
ko04147	K17096	1
ko04090	K06534	1
ko04147	K17303	1
ko04147	K17304	1
ko04147	K03098	1
ko04147	K17306	1
ko04990	K17307	1
ko04147	K17308	1
ko04147	K17309	1
ko04147	K17310	1
ko03100	K17115	1
ko03100	K17117	1
ko03100	K17120	1
ko03100	K17121	1
ko03100	K17122	1
ko03100	K17123	1
ko03100	K17124	1
ko03100	K17127	1
ko03100	K17128	1
ko03100	K17037	1
ko03100	K17034	1
ko03100	K16992	1
ko03100	K17133	1
ko03100	K17134	1
ko03100	K17135	1
ko03100	K17136	1
ko03100	K17138	1
ko03100	K17139	1
ko03100	K17140	1
ko03100	K17141	1
ko03100	K17142	1
ko03100	K17143	1
ko03100	K17145	1
ko03100	K17146	1
ko03100	K17147	1
ko03100	K17149	1
ko03100	K17153	1
ko03100	K17154	1
ko03100	K17155	1
ko03100	K17156	1
ko03100	K17157	1
ko03100	K17158	1
ko03100	K17159	1
ko03100	K17160	1
ko03100	K17161	1
ko03100	K17162	1
ko03100	K17163	1
ko03100	K17164	1
ko03100	K17022	1
ko03100	K17166	1
ko03100	K17168	1
ko03100	K17169	1
ko03100	K17170	1
ko03100	K17171	1
ko03100	K17173	1
ko03100	K17174	1
ko03100	K17176	1
ko03100	K17177	1
ko03100	K17179	1
ko03100	K17180	1
ko03100	K17181	1
ko03100	K17109	1
ko03100	K17182	1
ko03100	K17184	1
ko03100	K17185	1
ko03100	K17186	1
ko03100	K17187	1
ko03100	K17188	1
ko03100	K17189	1
ko03100	K17190	1
ko03100	K16981	1
ko03100	K17191	1
ko02048	K09951	1
ko02048	K07012	1
ko02048	K07475	1
ko02048	K19085	1
ko02048	K19074	1
ko02048	K19086	1
ko02048	K19087	1
ko02048	K19088	1
ko02048	K19075	1
ko02048	K07464	1
ko02048	K19089	1
ko02048	K19090	1
ko02048	K19091	1
ko02048	K19114	1
ko02048	K19115	1
ko02048	K19116	1
ko02048	K19117	1
ko02048	K19118	1
ko02048	K19119	1
